date,Return_1d,LogRet_1d,Vol_7,Vol_21,SMA_7,SMA_21,RSI_14,MACD,MACD_Signal,Nw_SP500_active_k,Nw_SP500_active_rl,Nw_SP500_burst_day,Nw_SP500_count_items,Nw_SP500_ewma3_s,Nw_SP500_ewma7_s,Nw_SP500_mean_p_neg,Nw_SP500_mean_p_neu,Nw_SP500_mean_p_pos,Nw_SP500_mean_s,Nw_SP500_median_s,Nw_SP500_p_neg_share,Nw_SP500_p_neu_share,Nw_SP500_p_pos_share,Nw_SP500_q10_s,Nw_SP500_q90_s,Nw_SP500_std_s,Nw_SP500_unique_authors,Nw_SP500_z_mean_s,Nw_SP500_zero_day,Rd_active_k,Rd_active_rl,Rd_burst_day,Rd_count_items,Rd_ewma3_s,Rd_ewma7_s,Rd_mean_p_neg,Rd_mean_p_neu,Rd_mean_p_pos,Rd_mean_s,Rd_median_s,Rd_p_neg_share,Rd_p_neu_share,Rd_p_pos_share,Rd_q10_s,Rd_q90_s,Rd_std_s,Rd_unique_authors,Rd_z_mean_s,Rd_zero_day,Tw_active_k,Tw_active_rl,Tw_burst_day,Tw_count_items,Tw_ewma3_s,Tw_ewma7_s,Tw_mean_p_neg,Tw_mean_p_neu,Tw_mean_p_pos,Tw_mean_s,Tw_median_s,Tw_p_neg_share,Tw_p_neu_share,Tw_p_pos_share,Tw_q10_s,Tw_q90_s,Tw_std_s,Tw_unique_authors,Tw_z_mean_s,Tw_zero_day
2022-04-29,-0.0076922202135913,-0.0077219579370684,0.0519129200858188,0.0404803736780479,310.38333565848217,333.7357177734375,37.20124911422035,-7.0999163283680105,0.3189375698967325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,164.0,-0.0437482607811674,-0.0418648604498319,0.1320261310831438,0.7488652697718907,0.1191086009792165,-0.0128668404370546,0.0155570982024073,0.0853658536585365,0.8475609756097561,0.0548780487804878,-0.3712746787816285,0.2635671667754656,0.3252927562382851,0.0,-0.7697490855859023,0.0
2022-05-02,0.0369562847143329,0.0362897728278017,0.0526306889901555,0.0417453163691546,305.3433358328683,330.96333676292784,42.21944391556266,-7.671146041255554,-1.2790791523337248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,183.0,-0.0432379721287131,-0.0420805662064387,0.1843132584920671,0.6742722528421732,0.1414144892103033,-0.0427276834762589,0.0105137396603822,0.1530054644808743,0.73224043715847,0.0983606557377049,-0.7573967378586531,0.3186145091429355,0.4051029672226586,0.0,-1.2088689852585248,0.0
2022-05-03,0.0069882797619633,0.0069639749020238,0.0531919591846775,0.0417543421318776,300.78143310546875,328.180162702288,43.178266162741664,-7.863483010862865,-2.595959924039553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.0,0.0166280877845082,-0.0124368877303966,0.1500797778301472,0.623334227129817,0.226585998831849,0.0764941476977297,0.0336399921216069,0.1428571428571428,0.6785714285714286,0.1785714285714285,-0.7830536309629679,0.8843564670532942,0.4868765906971174,0.0,0.5682446497241688,0.0
2022-05-04,0.0476986457646855,0.0465959927966643,0.0580546770199456,0.041183503152167,298.6195286342076,325.1193687802269,49.394138331079446,-6.771323790078839,-3.43103269724741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,0.0260352135088502,-0.0004670809894993,0.1040575210032845,0.7564977613736444,0.1394447201668326,0.0354423392331922,0.0145840197801589,0.0746268656716417,0.8208955223880597,0.0895522388059701,-0.2718274980783461,0.3491645516827702,0.3352220388686069,0.0,-0.0441403755196978,0.0
2022-05-05,-0.0832861531754801,-0.0869599090510142,0.0432255016454458,0.0438112079501306,298.4700012207031,321.6593686058408,40.63642198275063,-7.948184534444977,-4.334463064686924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,77.0,0.0010246244535195,-0.0063468018925773,0.1792557428034578,0.6656079057168651,0.1551363487401372,-0.023985964601811,0.0158947799354791,0.1428571428571428,0.7272727272727273,0.1168831168831168,-0.6321510635316372,0.6317886669188738,0.4112392576336841,0.0,-0.9298402340479126,0.0
2022-05-06,-0.0087371806981902,-0.0087755736558605,0.0432220829186547,0.0431941944654314,297.71476091657365,318.8004789806548,39.9036894038917,-8.98253594603807,-5.2640776409571535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,92.0,0.0725917164414808,0.0312796006879275,0.1273927427423388,0.6010348605720893,0.2715723945698498,0.144158808429442,0.0587634583935141,0.0869565217391304,0.6847826086956522,0.217391304347826,-0.4350243614986539,0.8468625333160162,0.4664278043391877,0.0,1.583451993215163,0.0
2022-05-09,-0.0907294880724968,-0.0951126361970944,0.0556673489215722,0.0467958038094826,293.40999930245533,314.5123828706287,33.25625545768739,-11.778992610783972,-6.567060634922518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,180.0,0.0278953572334202,0.0192594500222855,0.1466797079140734,0.723473232311921,0.1298470571274972,-0.0168010019746402,0.0268409522250294,0.1,0.8111111111111111,0.0666666666666666,-0.4681330787017941,0.2364105865359304,0.3541151340295017,0.0,-0.8233297604162446,0.0
2022-05-10,0.0164271739863726,0.0162937076302664,0.0569540502154861,0.0470863640588705,290.0423801967076,310.9338117327009,35.17096423481196,-13.491897684064211,-7.952028044750858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,110.0,-0.0665780034185308,-0.0258182535009062,0.2911651629277251,0.578733185568655,0.1301016559993678,-0.1610513640704819,-0.0065049286931752,0.2636363636363636,0.6363636363636364,0.0545454545454545,-0.9185440238565208,0.2765358865261079,0.4636183656507821,0.0,-2.9618183715553523,0.0
2022-05-11,-0.0825458284364604,-0.0861526495504652,0.0583993566612031,0.0491840605355908,281.99761744907926,307.0936533610026,30.377615137242984,-16.436211901316767,-9.64886481606404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,108.0,-0.0279808788402966,-0.0167096286911953,0.1705185820314067,0.64855864547469,0.1809227728647076,0.0106162457379374,0.0221744701266288,0.1203703703703703,0.7222222222222222,0.1296296296296296,-0.5959254875779151,0.5612470037303865,0.4233967913498838,0.0,-0.3827522214149956,0.0
2022-05-12,-0.0081743867510473,-0.0082079802464951,0.0570831976305297,0.0488760646203457,273.36666434151783,302.9833359491257,29.977868654561465,-18.71524769088705,-11.462141391028643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,110.0,-0.049686964429455,-0.0303804840230498,0.2441962800666012,0.5829554831355133,0.1728482388637282,-0.0713930500186133,0.0131990611553191,0.209090909090909,0.6454545454545455,0.1181818181818181,-0.8352891396731138,0.4163690775632858,0.4566640977526098,0.0,-1.5733837960849906,0.0
