date,ticker,Open,High,Low,Close,Volume,Return_1d,LogRet_1d,Vol_7,Vol_21,SMA_7,SMA_21,RSI_14,MACD,MACD_Signal,Nw_SP500_active_k,Nw_SP500_active_rl,Nw_SP500_burst_day,Nw_SP500_count_items,Nw_SP500_ewma3_s,Nw_SP500_ewma7_s,Nw_SP500_mean_p_neg,Nw_SP500_mean_p_neu,Nw_SP500_mean_p_pos,Nw_SP500_mean_s,Nw_SP500_median_s,Nw_SP500_p_neg_share,Nw_SP500_p_neu_share,Nw_SP500_p_pos_share,Nw_SP500_q10_s,Nw_SP500_q90_s,Nw_SP500_std_s,Nw_SP500_unique_authors,Nw_SP500_z_mean_s,Nw_SP500_zero_day,Rd_active_k,Rd_active_rl,Rd_burst_day,Rd_count_items,Rd_ewma3_s,Rd_ewma7_s,Rd_mean_p_neg,Rd_mean_p_neu,Rd_mean_p_pos,Rd_mean_s,Rd_median_s,Rd_p_neg_share,Rd_p_neu_share,Rd_p_pos_share,Rd_q10_s,Rd_q90_s,Rd_std_s,Rd_unique_authors,Rd_z_mean_s,Rd_zero_day,Tw_active_k,Tw_active_rl,Tw_burst_day,Tw_count_items,Tw_ewma3_s,Tw_ewma7_s,Tw_mean_p_neg,Tw_mean_p_neu,Tw_mean_p_pos,Tw_mean_s,Tw_median_s,Tw_p_neg_share,Tw_p_neu_share,Tw_p_pos_share,Tw_q10_s,Tw_q90_s,Tw_std_s,Tw_unique_authors,Tw_z_mean_s,Tw_zero_day,Target
2021-02-18,TSLA,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300.0,-0.013493691045324274,-0.013585558248810692,0.02185974937538296,0.02749208594965033,269.70523943219865,279.29888916015625,44.26257585562146,-0.42695001159995627,3.0508058592204272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.1271076262219382,0.1375579672221049,0.16089261478434,0.78682541847229,0.0522819732626278,-0.1086106415217121,0.017576804384589,0.1666666666666666,0.8333333333333334,0.0,-0.3719272632151842,0.0285185342654585,0.2424960115728916,0.0,-1.182653792112192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.4333190917969
2021-02-19,TSLA,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900.0,-0.007721833533733569,-0.007751801260508451,0.021894481165157742,0.027403824137066254,266.4595249720982,278.2012692406064,43.03453162577496,-1.374281473061103,2.1657883927641213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0607655245921826,0.1017743311571854,0.051230039447546,0.9031164646148682,0.0456534624099731,-0.0055765770375728,-0.0055765770375728,0.0,1.0,0.0,-0.0055765770375728,-0.0055765770375728,0.0,0.0,-0.5509472042907333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238.1666717529297
2021-02-22,TSLA,254.2133331298828,256.1666564941406,236.7333374023437,238.1666717529297,111809100.0,-0.08549845855559934,-0.08937612559287711,0.03397410390844764,0.033142578577217814,262.1585715157645,276.1299997965495,32.39889497935651,-3.8770881724851733,0.9572130797142624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.1250915691312063,0.1236851517854465,0.0420333798974751,0.7265156706174215,0.231450993567705,0.1894176136702299,0.2143694180995226,0.0,1.0,0.0,0.0371466312557459,0.3317078743129968,0.1853646149278812,0.0,0.4758124872214481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.94667053222656
2021-02-23,TSLA,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700.0,-0.021917429429917368,-0.022161184525391953,0.03206615483541816,0.03319867486878536,256.7861894880022,273.78396897088913,30.496103404210686,-6.210203624996211,-0.4762702612278322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0780951988911086,0.1005385710018376,0.0278485966846346,0.9132039844989776,0.0589474253356456,0.0310988286510109,0.0310988286510109,0.0,1.0,0.0,0.0218787373974918,0.04031891990453,0.0162989726213052,0.0,-0.3841845432559037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,247.33999633789065
2021-02-24,TSLA,237.2833404541016,248.3333282470703,231.38999938964844,247.33999633789065,110301000.0,0.06178807266392283,0.05995434797561927,0.04404415501012401,0.03494701300843096,253.2576163155692,271.5811113630022,40.81731984503666,-6.819185996454735,-1.7448534082732128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0101585499800967,0.0609594035186494,0.1005620751529931,0.8566539486249288,0.0427839762220779,-0.0577780989309152,0.0058660767972469,0.0,1.0,0.0,-0.1602373264729976,0.0192234583199023,0.1249738863322875,0.0,-0.8564458862327323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.4066619873047
2021-02-25,TSLA,242.0500030517578,245.73666381835932,223.52667236328125,227.4066619873047,117071700.0,-0.08059082496045278,-0.08402401628243972,0.05159654207828605,0.03854053036041118,247.82904270717077,268.3926980154855,33.41641156191767,-8.808720953667546,-3.1576269173520792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.1250105043802523,0.105685167334089,0.0518399130553006,0.6564577341079711,0.2917023718357086,0.2398624587804079,0.028177062049508,0.0,0.6,0.4,-0.0142972648143767,0.619852851331234,0.3365254953342323,0.0,0.8419048403350794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.1666717529297
2021-02-26,TSLA,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,123267600.0,-0.009850152211020369,-0.009898985904473356,0.05082608605795829,0.0384828427954947,241.98856898716517,265.3980945405506,32.69890705834398,-10.445777808315285,-4.61525709554472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.2284634793141913,0.1622429890625993,0.0186045682057738,0.6308743990957737,0.3505210224539041,0.3319164542481303,0.2825014293193817,0.0,0.5,0.5,0.054875717498362,0.6484892109408975,0.3281150899814684,0.0,1.3145076975173533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.47666931152344
2021-03-01,TSLA,230.0366668701172,239.6666717529297,228.3500061035156,239.47666931152344,81408600.0,0.06355291148192554,0.061615106636751626,0.06039936900230908,0.04127749906512448,238.70523725237166,263.54095241001676,41.36111564334823,-10.467793740378653,-5.785764424511507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.4005340921240266,0.264833418030415,0.0490162577480077,0.3176371182004611,0.6333466370900472,0.5726047049338618,0.7550363503396511,0.0,0.3333333333333333,0.6666666666666666,0.2240756385028362,0.8481611132025717,0.4208356575958072,0.0,2.5377862308907213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.81333923339844
2021-03-02,TSLA,239.4266662597656,240.3699951171875,228.3333282470703,228.81333923339844,71196600.0,-0.044527636486599076,-0.04554943930628852,0.061521527790027085,0.04097984835156966,234.18809727260046,261.8411109561012,37.48899973012082,-11.216387610872658,-6.871889061783737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.2790829131386412,0.2380329970611251,0.0168306401465087,0.8087069690227509,0.1744623742997645,0.1576317341532558,0.1576317341532558,0.0,1.0,0.0,0.0802240389864891,0.2350394293200224,0.1368387654211046,0.0,0.0998983651618998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.7333374023437
2021-03-03,TSLA,229.3300018310547,233.5666656494141,217.23666381835932,217.7333374023437,90624000.0,-0.048423758283395846,-0.04963546753524284,0.05542124656387181,0.03926276719269191,231.26904950823103,258.8790472121466,33.9341240977422,-12.558945488969272,-8.009300347220844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.143101773783899,0.180304906403133,0.0322927329689264,0.9282939434051514,0.0394133673980831,0.0071206344291568,0.0071206344291568,0.0,1.0,0.0,-0.0108184630051254,0.025059731863439,0.0317121436103679,0.0,-0.6500103649805055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207.14666748046875
